"origin_market","origin_city_market_id","dest_market","dest_city_market_id","carrier","num_flights"
"San Francisco, CA (Metropolitan Area)",32457,"Crescent City, CA",30930,"OO",114
"San Francisco, CA (Metropolitan Area)",32457,"Dallas/Fort Worth, TX",30194,"AA",942
"San Francisco, CA (Metropolitan Area)",32457,"Dallas/Fort Worth, TX",30194,"OO",113
"San Francisco, CA (Metropolitan Area)",32457,"Dallas/Fort Worth, TX",30194,"UA",104
"San Francisco, CA (Metropolitan Area)",32457,"Dallas/Fort Worth, TX",30194,"VX",168
"San Francisco, CA (Metropolitan Area)",32457,"Denver, CO",30325,"F9",252
"San Francisco, CA (Metropolitan Area)",32457,"Denver, CO",30325,"OO",105
"San Francisco, CA (Metropolitan Area)",32457,"Denver, CO",30325,"UA",618
"San Francisco, CA (Metropolitan Area)",32457,"Denver, CO",30325,"WN",694
"San Francisco, CA (Metropolitan Area)",32457,"Detroit, MI",31295,"DL",282
"San Francisco, CA (Metropolitan Area)",32457,"Eugene, OR",31603,"OO",416
"San Francisco, CA (Metropolitan Area)",32457,"Eureka/Arcata, CA",30157,"OO",412
"San Francisco, CA (Metropolitan Area)",32457,"Fresno, CA",31638,"OO",238
"San Francisco, CA (Metropolitan Area)",32457,"Honolulu, HI",32134,"AS",61
"San Francisco, CA (Metropolitan Area)",32457,"Honolulu, HI",32134,"DL",9
"San Francisco, CA (Metropolitan Area)",32457,"Honolulu, HI",32134,"HA",183
"San Francisco, CA (Metropolitan Area)",32457,"Honolulu, HI",32134,"UA",255
"San Francisco, CA (Metropolitan Area)",32457,"Houston, TX",31453,"UA",718
"San Francisco, CA (Metropolitan Area)",32457,"Houston, TX",31453,"WN",114
"San Francisco, CA (Metropolitan Area)",32457,"Indianapolis, IN",32337,"UA",61
"San Francisco, CA (Metropolitan Area)",32457,"Jackson, WY",32441,"OO",11
"San Francisco, CA (Metropolitan Area)",32457,"Jackson, WY",32441,"UA",2
"San Francisco, CA (Metropolitan Area)",32457,"Kahului, HI",33830,"AS",122
"San Francisco, CA (Metropolitan Area)",32457,"Kahului, HI",33830,"HA",122
"San Francisco, CA (Metropolitan Area)",32457,"Kahului, HI",33830,"UA",130
"San Francisco, CA (Metropolitan Area)",32457,"Kansas City, MO",33198,"OO",167
"San Francisco, CA (Metropolitan Area)",32457,"Kansas City, MO",33198,"WN",61
"San Francisco, CA (Metropolitan Area)",32457,"Kona, HI",32758,"AS",61
"San Francisco, CA (Metropolitan Area)",32457,"Kona, HI",32758,"UA",104
"San Francisco, CA (Metropolitan Area)",32457,"Las Vegas, NV",32211,"OO",123
"San Francisco, CA (Metropolitan Area)",32457,"Las Vegas, NV",32211,"UA",532
"San Francisco, CA (Metropolitan Area)",32457,"Las Vegas, NV",32211,"VX",424
"San Francisco, CA (Metropolitan Area)",32457,"Las Vegas, NV",32211,"WN",1441
"San Francisco, CA (Metropolitan Area)",32457,"Lihue, HI",32982,"AS",61
"San Francisco, CA (Metropolitan Area)",32457,"Lihue, HI",32982,"UA",88
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"AA",357
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"B6",367
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"OO",1864
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"UA",1045
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"VX",532
"San Francisco, CA (Metropolitan Area)",32457,"Los Angeles, CA (Metropolitan Area)",32575,"WN",4984
"San Francisco, CA (Metropolitan Area)",32457,"Madison, WI",33485,"UA",2
"San Francisco, CA (Metropolitan Area)",32457,"Medford, OR",33264,"OO",289
"San Francisco, CA (Metropolitan Area)",32457,"Miami, FL (Metropolitan Area)",32467,"AA",183
"San Francisco, CA (Metropolitan Area)",32457,"Miami, FL (Metropolitan Area)",32467,"B6",99
"San Francisco, CA (Metropolitan Area)",32457,"Miami, FL (Metropolitan Area)",32467,"UA",6
"San Francisco, CA (Metropolitan Area)",32457,"Miami, FL (Metropolitan Area)",32467,"VX",60
"San Francisco, CA (Metropolitan Area)",32457,"Milwaukee, WI",33342,"WN",61
"San Francisco, CA (Metropolitan Area)",32457,"Minneapolis/St. Paul, MN",31650,"DL",433
"San Francisco, CA (Metropolitan Area)",32457,"Minneapolis/St. Paul, MN",31650,"OO",36
"San Francisco, CA (Metropolitan Area)",32457,"Minneapolis/St. Paul, MN",31650,"UA",49
"San Francisco, CA (Metropolitan Area)",32457,"Missoula, MT",33486,"OO",14
"San Francisco, CA (Metropolitan Area)",32457,"New Orleans, LA",33495,"UA",51
"San Francisco, CA (Metropolitan Area)",32457,"New York City, NY (Metropolitan Area)",31703,"AA",304
"San Francisco, CA (Metropolitan Area)",32457,"New York City, NY (Metropolitan Area)",31703,"B6",302
"San Francisco, CA (Metropolitan Area)",32457,"New York City, NY (Metropolitan Area)",31703,"DL",374
"San Francisco, CA (Metropolitan Area)",32457,"New York City, NY (Metropolitan Area)",31703,"UA",1243
"San Francisco, CA (Metropolitan Area)",32457,"New York City, NY (Metropolitan Area)",31703,"VX",440
"San Francisco, CA (Metropolitan Area)",32457,"North Bend/Coos Bay, OR",33964,"OO",65
"San Francisco, CA (Metropolitan Area)",32457,"Oklahoma City, OK",33851,"OO",61
"San Francisco, CA (Metropolitan Area)",32457,"Orlando, FL",31454,"UA",114
"San Francisco, CA (Metropolitan Area)",32457,"Palm Springs, CA",34262,"AS",105
"San Francisco, CA (Metropolitan Area)",32457,"Palm Springs, CA",34262,"OO",247
"San Francisco, CA (Metropolitan Area)",32457,"Palm Springs, CA",34262,"VX",30
"San Francisco, CA (Metropolitan Area)",32457,"Pasco/Kennewick/Richland, WA",34252,"OO",97
"San Francisco, CA (Metropolitan Area)",32457,"Paso Robles/San Luis Obispo, CA",34236,"OO",305
"San Francisco, CA (Metropolitan Area)",32457,"Philadelphia, PA",34100,"UA",146
"San Francisco, CA (Metropolitan Area)",32457,"Philadelphia, PA",34100,"US",303
"San Francisco, CA (Metropolitan Area)",32457,"Philadelphia, PA",34100,"VX",36
"San Francisco, CA (Metropolitan Area)",32457,"Phoenix, AZ",30466,"OO",158
"San Francisco, CA (Metropolitan Area)",32457,"Phoenix, AZ",30466,"UA",121
"San Francisco, CA (Metropolitan Area)",32457,"Phoenix, AZ",30466,"US",714
"San Francisco, CA (Metropolitan Area)",32457,"Phoenix, AZ",30466,"WN",889
"San Francisco, CA (Metropolitan Area)",32457,"Pittsburgh, PA",30198,"UA",61
"San Francisco, CA (Metropolitan Area)",32457,"Portland, OR",34057,"AS",480
"San Francisco, CA (Metropolitan Area)",32457,"Portland, OR",34057,"OO",200
"San Francisco, CA (Metropolitan Area)",32457,"Portland, OR",34057,"UA",318
"San Francisco, CA (Metropolitan Area)",32457,"Portland, OR",34057,"VX",61
"San Francisco, CA (Metropolitan Area)",32457,"Portland, OR",34057,"WN",533
"San Francisco, CA (Metropolitan Area)",32457,"Raleigh/Durham, NC",34492,"UA",72
"San Francisco, CA (Metropolitan Area)",32457,"Redding, CA",33792,"OO",183
"San Francisco, CA (Metropolitan Area)",32457,"Reno, NV",34570,"OO",307
"San Francisco, CA (Metropolitan Area)",32457,"Sacramento, CA",33192,"OO",427
"San Francisco, CA (Metropolitan Area)",32457,"Salinas/Monterey, CA",34922,"OO",243
"San Francisco, CA (Metropolitan Area)",32457,"Salt Lake City, UT",34614,"AS",122
"San Francisco, CA (Metropolitan Area)",32457,"Salt Lake City, UT",34614,"DL",336
"San Francisco, CA (Metropolitan Area)",32457,"Salt Lake City, UT",34614,"OO",655
"San Francisco, CA (Metropolitan Area)",32457,"Salt Lake City, UT",34614,"WN",216
"San Francisco, CA (Metropolitan Area)",32457,"San Antonio, TX",33214,"OO",117
"San Francisco, CA (Metropolitan Area)",32457,"San Antonio, TX",33214,"UA",3
"San Francisco, CA (Metropolitan Area)",32457,"San Diego, CA",33570,"OO",155
"San Francisco, CA (Metropolitan Area)",32457,"San Diego, CA",33570,"UA",360
"San Francisco, CA (Metropolitan Area)",32457,"San Diego, CA",33570,"VX",282
"San Francisco, CA (Metropolitan Area)",32457,"San Diego, CA",33570,"WN",1652
"San Francisco, CA (Metropolitan Area)",32457,"Santa Barbara, CA",34689,"OO",523
"San Francisco, CA (Metropolitan Area)",32457,"Seattle, WA",30559,"AS",1133
"San Francisco, CA (Metropolitan Area)",32457,"Seattle, WA",30559,"OO",256
"San Francisco, CA (Metropolitan Area)",32457,"Seattle, WA",30559,"UA",579
"San Francisco, CA (Metropolitan Area)",32457,"Seattle, WA",30559,"VX",225
"San Francisco, CA (Metropolitan Area)",32457,"Seattle, WA",30559,"WN",577
"San Francisco, CA (Metropolitan Area)",32457,"Spokane, WA",31884,"WN",121
"San Francisco, CA (Metropolitan Area)",32457,"St. Louis, MO",31123,"F9",12
"San Francisco, CA (Metropolitan Area)",32457,"St. Louis, MO",31123,"OO",42
"San Francisco, CA (Metropolitan Area)",32457,"St. Louis, MO",31123,"UA",52
"San Francisco, CA (Metropolitan Area)",32457,"St. Louis, MO",31123,"WN",53
"San Francisco, CA (Metropolitan Area)",32457,"Sun Valley/Hailey/Ketchum, ID",35041,"OO",16
"San Francisco, CA (Metropolitan Area)",32457,"Tucson, AZ",30436,"OO",103
"San Francisco, CA (Metropolitan Area)",32457,"Washington, DC (Metropolitan Area)",30852,"UA",646
"San Francisco, CA (Metropolitan Area)",32457,"Washington, DC (Metropolitan Area)",30852,"VX",193
"San Francisco, CA (Metropolitan Area)",32457,"Washington, DC (Metropolitan Area)",30852,"WN",61
"San Juan, PR",34819,"Atlanta, GA (Metropolitan Area)",30397,"DL",225
"San Juan, PR",34819,"Atlanta, GA (Metropolitan Area)",30397,"WN",61
"San Juan, PR",34819,"Boston, MA (Metropolitan Area)",30721,"B6",135
"San Juan, PR",34819,"Charlotte Amalie, VI",34945,"B6",122
"San Juan, PR",34819,"Charlotte, NC",31057,"US",34
"San Juan, PR",34819,"Chicago, IL",30977,"AA",61
"San Juan, PR",34819,"Chicago, IL",30977,"B6",59
"San Juan, PR",34819,"Chicago, IL",30977,"UA",61
"San Juan, PR",34819,"Christiansted, VI",34992,"B6",61
"San Juan, PR",34819,"Dallas/Fort Worth, TX",30194,"AA",61
"San Juan, PR",34819,"Hartford, CT",30529,"B6",61
"San Juan, PR",34819,"Houston, TX",31453,"UA",61
"San Juan, PR",34819,"Jacksonville, FL",31136,"B6",2
"San Juan, PR",34819,"Miami, FL (Metropolitan Area)",32467,"AA",366
"San Juan, PR",34819,"Miami, FL (Metropolitan Area)",32467,"B6",311
"San Juan, PR",34819,"Miami, FL (Metropolitan Area)",32467,"WN",61
"San Juan, PR",34819,"New York City, NY (Metropolitan Area)",31703,"AA",63
"San Juan, PR",34819,"New York City, NY (Metropolitan Area)",31703,"B6",381
"San Juan, PR",34819,"New York City, NY (Metropolitan Area)",31703,"DL",245
"San Juan, PR",34819,"New York City, NY (Metropolitan Area)",31703,"UA",73
"San Juan, PR",34819,"Orlando, FL",31454,"B6",323
"San Juan, PR",34819,"Orlando, FL",31454,"WN",175
"San Juan, PR",34819,"Philadelphia, PA",34100,"US",105
"San Juan, PR",34819,"Tampa, FL (Metropolitan Area)",33195,"B6",107
"San Juan, PR",34819,"Tampa, FL (Metropolitan Area)",33195,"WN",61
"San Juan, PR",34819,"Washington, DC (Metropolitan Area)",30852,"B6",61
"San Juan, PR",34819,"Washington, DC (Metropolitan Area)",30852,"UA",16
"San Juan, PR",34819,"Washington, DC (Metropolitan Area)",30852,"WN",69
"Santa Barbara, CA",34689,"Denver, CO",30325,"F9",35
"Santa Barbara, CA",34689,"Denver, CO",30325,"OO",106
"Santa Barbara, CA",34689,"Los Angeles, CA (Metropolitan Area)",32575,"OO",346
"Santa Barbara, CA",34689,"Phoenix, AZ",30466,"OO",227
"Santa Barbara, CA",34689,"Portland, OR",34057,"OO",61
"Santa Barbara, CA",34689,"San Francisco, CA (Metropolitan Area)",32457,"OO",524
"Santa Barbara, CA",34689,"Seattle, WA",30559,"OO",61
"Santa Fe, NM",34674,"Dallas/Fort Worth, TX",30194,"MQ",183
"Santa Fe, NM",34674,"Denver, CO",30325,"EV",122
"Santa Fe, NM",34674,"Los Angeles, CA (Metropolitan Area)",32575,"OO",62
"Santa Maria, CA",34905,"Los Angeles, CA (Metropolitan Area)",32575,"OO",198
"Sarasota/Bradenton, FL",34986,"Atlanta, GA (Metropolitan Area)",30397,"DL",324
"Sarasota/Bradenton, FL",34986,"Boston, MA (Metropolitan Area)",30721,"B6",6
"Sarasota/Bradenton, FL",34986,"Chicago, IL",30977,"UA",42
"Sarasota/Bradenton, FL",34986,"New York City, NY (Metropolitan Area)",31703,"B6",122
"Sarasota/Bradenton, FL",34986,"New York City, NY (Metropolitan Area)",31703,"DL",1
"Sarasota/Bradenton, FL",34986,"New York City, NY (Metropolitan Area)",31703,"EV",1
"Sault Ste. Marie, MI",31013,"Detroit, MI",31295,"OO",57
"Savannah, GA",34685,"Atlanta, GA (Metropolitan Area)",30397,"DL",567
"Savannah, GA",34685,"Boston, MA (Metropolitan Area)",30721,"B6",61
"Savannah, GA",34685,"Chicago, IL",30977,"EV",178
"Savannah, GA",34685,"Dallas/Fort Worth, TX",30194,"MQ",183
"Savannah, GA",34685,"Detroit, MI",31295,"EV",31
"Savannah, GA",34685,"Houston, TX",31453,"EV",111
"Savannah, GA",34685,"New York City, NY (Metropolitan Area)",31703,"B6",122
"Savannah, GA",34685,"New York City, NY (Metropolitan Area)",31703,"EV",283
"Savannah, GA",34685,"Washington, DC (Metropolitan Area)",30852,"EV",174
"Scranton/Wilkes-Barre, PA",30434,"Atlanta, GA (Metropolitan Area)",30397,"DL",60
"Scranton/Wilkes-Barre, PA",30434,"Atlanta, GA (Metropolitan Area)",30397,"EV",1
"Scranton/Wilkes-Barre, PA",30434,"Chicago, IL",30977,"EV",113
"Scranton/Wilkes-Barre, PA",30434,"Detroit, MI",31295,"EV",152
"Seattle, WA",30559,"Albuquerque, NM",30140,"AS",44
"Seattle, WA",30559,"Albuquerque, NM",30140,"WN",61
"Seattle, WA",30559,"Anchorage, AK",30299,"AS",915
"Seattle, WA",30559,"Anchorage, AK",30299,"B6",28
"Seattle, WA",30559,"Anchorage, AK",30299,"DL",184
"Seattle, WA",30559,"Atlanta, GA (Metropolitan Area)",30397,"AS",61
"Seattle, WA",30559,"Atlanta, GA (Metropolitan Area)",30397,"DL",351
"Seattle, WA",30559,"Austin, TX",30423,"AS",61
"Seattle, WA",30559,"Boston, MA (Metropolitan Area)",30721,"AS",166
"Seattle, WA",30559,"Boston, MA (Metropolitan Area)",30721,"B6",114
"Seattle, WA",30559,"Charlotte, NC",31057,"US",147
"Seattle, WA",30559,"Chicago, IL",30977,"AA",324
"Seattle, WA",30559,"Chicago, IL",30977,"AS",175
"Seattle, WA",30559,"Chicago, IL",30977,"UA",328
"Seattle, WA",30559,"Chicago, IL",30977,"WN",183
"Seattle, WA",30559,"Cincinnati, OH",33105,"DL",48
"Seattle, WA",30559,"Cleveland, OH (Metropolitan Area)",30647,"F9",2
"Seattle, WA",30559,"Colorado Springs, CO",30189,"OO",61
"Seattle, WA",30559,"Dallas/Fort Worth, TX",30194,"AA",487
"Seattle, WA",30559,"Dallas/Fort Worth, TX",30194,"AS",175
"Seattle, WA",30559,"Denver, CO",30325,"AS",263
"Seattle, WA",30559,"Denver, CO",30325,"F9",232
"Seattle, WA",30559,"Denver, CO",30325,"OO",12
"Seattle, WA",30559,"Denver, CO",30325,"UA",253
"Seattle, WA",30559,"Denver, CO",30325,"WN",234
"Seattle, WA",30559,"Detroit, MI",31295,"AS",58
"Seattle, WA",30559,"Detroit, MI",31295,"DL",285
"Seattle, WA",30559,"Fairbanks, AK",31517,"AS",175
"Seattle, WA",30559,"Fresno, CA",31638,"OO",166
"Seattle, WA",30559,"Honolulu, HI",32134,"AS",122
"Seattle, WA",30559,"Honolulu, HI",32134,"DL",61
"Seattle, WA",30559,"Honolulu, HI",32134,"HA",61
"Seattle, WA",30559,"Houston, TX",31453,"AS",61
"Seattle, WA",30559,"Houston, TX",31453,"UA",291
"Seattle, WA",30559,"Houston, TX",31453,"WN",1
"Seattle, WA",30559,"Juneau, AK",32523,"AS",165
"Seattle, WA",30559,"Kahului, HI",33830,"AS",96
"Seattle, WA",30559,"Kahului, HI",33830,"HA",61
"Seattle, WA",30559,"Kansas City, MO",33198,"AS",61
"Seattle, WA",30559,"Kansas City, MO",33198,"WN",1
"Seattle, WA",30559,"Ketchikan, AK",31401,"AS",204
"Seattle, WA",30559,"Kona, HI",32758,"AS",76
"Seattle, WA",30559,"Las Vegas, NV",32211,"AS",454
"Seattle, WA",30559,"Las Vegas, NV",32211,"DL",122
"Seattle, WA",30559,"Las Vegas, NV",32211,"OO",183
"Seattle, WA",30559,"Las Vegas, NV",32211,"WN",234
"Seattle, WA",30559,"Lihue, HI",32982,"AS",72
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"AS",1416
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"B6",125
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"DL",228
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"OO",185
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"UA",49
"Seattle, WA",30559,"Los Angeles, CA (Metropolitan Area)",32575,"VX",220
"Seattle, WA",30559,"Miami, FL (Metropolitan Area)",32467,"AA",48
"Seattle, WA",30559,"Miami, FL (Metropolitan Area)",32467,"AS",61
"Seattle, WA",30559,"Milwaukee, WI",33342,"WN",61
"Seattle, WA",30559,"Minneapolis/St. Paul, MN",31650,"AS",114
"Seattle, WA",30559,"Minneapolis/St. Paul, MN",31650,"DL",347
"Seattle, WA",30559,"Nashville, TN",30693,"WN",61
"Seattle, WA",30559,"New Orleans, LA",33495,"AS",61
"Seattle, WA",30559,"New York City, NY (Metropolitan Area)",31703,"AA",61
"Seattle, WA",30559,"New York City, NY (Metropolitan Area)",31703,"AS",122
"Seattle, WA",30559,"New York City, NY (Metropolitan Area)",31703,"B6",108
"Seattle, WA",30559,"New York City, NY (Metropolitan Area)",31703,"DL",229
"Seattle, WA",30559,"New York City, NY (Metropolitan Area)",31703,"UA",191
"Seattle, WA",30559,"Omaha, NE",33316,"OO",61
"Seattle, WA",30559,"Orlando, FL",31454,"AS",78
"Seattle, WA",30559,"Palm Springs, CA",34262,"AS",67
"Seattle, WA",30559,"Philadelphia, PA",34100,"AS",61
"Seattle, WA",30559,"Philadelphia, PA",34100,"US",113
"Seattle, WA",30559,"Phoenix, AZ",30466,"AS",305
"Seattle, WA",30559,"Phoenix, AZ",30466,"US",296
"Seattle, WA",30559,"Phoenix, AZ",30466,"WN",207
"Seattle, WA",30559,"Portland, OR",34057,"AS",56
"Seattle, WA",30559,"Portland, OR",34057,"OO",297
"Seattle, WA",30559,"Sacramento, CA",33192,"AS",297
"Seattle, WA",30559,"Sacramento, CA",33192,"WN",236
"Seattle, WA",30559,"Salt Lake City, UT",34614,"AS",121
"Seattle, WA",30559,"Salt Lake City, UT",34614,"DL",348
"Seattle, WA",30559,"Salt Lake City, UT",34614,"OO",61
"Seattle, WA",30559,"San Antonio, TX",33214,"AS",61
"Seattle, WA",30559,"San Diego, CA",33570,"AS",401
"Seattle, WA",30559,"San Diego, CA",33570,"DL",59
"Seattle, WA",30559,"San Diego, CA",33570,"WN",175
"Seattle, WA",30559,"San Francisco, CA (Metropolitan Area)",32457,"AS",1131
"Seattle, WA",30559,"San Francisco, CA (Metropolitan Area)",32457,"OO",258
"Seattle, WA",30559,"San Francisco, CA (Metropolitan Area)",32457,"UA",562
"Seattle, WA",30559,"San Francisco, CA (Metropolitan Area)",32457,"VX",224
"Seattle, WA",30559,"San Francisco, CA (Metropolitan Area)",32457,"WN",569
"Seattle, WA",30559,"Santa Barbara, CA",34689,"OO",61
"Seattle, WA",30559,"Sitka, AK",34828,"AS",7
"Seattle, WA",30559,"Spokane, WA",31884,"AS",289
"Seattle, WA",30559,"St. Louis, MO",31123,"AS",61
"Seattle, WA",30559,"St. Louis, MO",31123,"WN",1
"Seattle, WA",30559,"Tampa, FL (Metropolitan Area)",33195,"AS",61
"Seattle, WA",30559,"Tucson, AZ",30436,"AS",61
"Seattle, WA",30559,"Washington, DC (Metropolitan Area)",30852,"AS",182
"Seattle, WA",30559,"Washington, DC (Metropolitan Area)",30852,"UA",176
"Seattle, WA",30559,"Washington, DC (Metropolitan Area)",30852,"WN",1
"Shreveport, LA",30476,"Atlanta, GA (Metropolitan Area)",30397,"DL",75
"Shreveport, LA",30476,"Atlanta, GA (Metropolitan Area)",30397,"EV",323
"Shreveport, LA",30476,"Dallas/Fort Worth, TX",30194,"EV",143
"Shreveport, LA",30476,"Dallas/Fort Worth, TX",30194,"MQ",268
"Shreveport, LA",30476,"Denver, CO",30325,"EV",61
"Shreveport, LA",30476,"Houston, TX",31453,"EV",282
"Sioux City, IA",35048,"Chicago, IL",30977,"MQ",114
"Sioux City, IA",35048,"Denver, CO",30325,"F9",24
"Sioux Falls, SD",31775,"Atlanta, GA (Metropolitan Area)",30397,"DL",1
"Sioux Falls, SD",31775,"Atlanta, GA (Metropolitan Area)",30397,"EV",59
"Sioux Falls, SD",31775,"Chicago, IL",30977,"EV",214
"Sioux Falls, SD",31775,"Chicago, IL",30977,"MQ",145
"Sioux Falls, SD",31775,"Chicago, IL",30977,"OO",65
"Sioux Falls, SD",31775,"Dallas/Fort Worth, TX",30194,"EV",119
"Sioux Falls, SD",31775,"Dallas/Fort Worth, TX",30194,"MQ",34
"Sioux Falls, SD",31775,"Denver, CO",30325,"EV",86
"Sioux Falls, SD",31775,"Denver, CO",30325,"F9",61
"Sioux Falls, SD",31775,"Denver, CO",30325,"OO",231
"Sioux Falls, SD",31775,"Minneapolis/St. Paul, MN",31650,"DL",58
"Sioux Falls, SD",31775,"Minneapolis/St. Paul, MN",31650,"EV",117
"Sioux Falls, SD",31775,"Minneapolis/St. Paul, MN",31650,"OO",3
"Sitka, AK",34828,"Juneau, AK",32523,"AS",121
"Sitka, AK",34828,"Ketchikan, AK",31401,"AS",61
"Sitka, AK",34828,"Seattle, WA",30559,"AS",8
"South Bend, IN",34696,"Atlanta, GA (Metropolitan Area)",30397,"DL",3
"South Bend, IN",34696,"Atlanta, GA (Metropolitan Area)",30397,"EV",51
"South Bend, IN",34696,"Atlanta, GA (Metropolitan Area)",30397,"OO",167
"South Bend, IN",34696,"Chicago, IL",30977,"EV",243
"South Bend, IN",34696,"Chicago, IL",30977,"OO",105
"South Bend, IN",34696,"Detroit, MI",31295,"DL",4
"South Bend, IN",34696,"Detroit, MI",31295,"EV",3
"South Bend, IN",34696,"Detroit, MI",31295,"OO",240
"South Bend, IN",34696,"Minneapolis/St. Paul, MN",31650,"DL",2
"South Bend, IN",34696,"Minneapolis/St. Paul, MN",31650,"OO",78
"South Bend, IN",34696,"New York City, NY (Metropolitan Area)",31703,"DL",1
"South Bend, IN",34696,"New York City, NY (Metropolitan Area)",31703,"EV",6
"Spokane, WA",31884,"Boise, ID",30713,"WN",113
"Spokane, WA",31884,"Chicago, IL",30977,"WN",1
"Spokane, WA",31884,"Denver, CO",30325,"F9",64
"Spokane, WA",31884,"Denver, CO",30325,"OO",7
"Spokane, WA",31884,"Denver, CO",30325,"UA",114
"Spokane, WA",31884,"Denver, CO",30325,"WN",122
"Spokane, WA",31884,"Las Vegas, NV",32211,"WN",121
"Spokane, WA",31884,"Los Angeles, CA (Metropolitan Area)",32575,"OO",61
"Spokane, WA",31884,"Minneapolis/St. Paul, MN",31650,"DL",106
"Spokane, WA",31884,"Phoenix, AZ",30466,"US",63
"Spokane, WA",31884,"Phoenix, AZ",30466,"WN",61
"Spokane, WA",31884,"Salt Lake City, UT",34614,"DL",169
"Spokane, WA",31884,"Salt Lake City, UT",34614,"OO",57
"Spokane, WA",31884,"San Francisco, CA (Metropolitan Area)",32457,"WN",121
"Spokane, WA",31884,"Seattle, WA",30559,"AS",290
"Springfield, IL",34952,"Chicago, IL",30977,"OO",183
"Springfield, IL",34952,"Dallas/Fort Worth, TX",30194,"MQ",114
"Springfield, MO",34783,"Atlanta, GA (Metropolitan Area)",30397,"DL",64
"Springfield, MO",34783,"Atlanta, GA (Metropolitan Area)",30397,"EV",226
"Springfield, MO",34783,"Chicago, IL",30977,"EV",32
"Springfield, MO",34783,"Chicago, IL",30977,"MQ",234
"Springfield, MO",34783,"Chicago, IL",30977,"OO",62
"Springfield, MO",34783,"Dallas/Fort Worth, TX",30194,"MQ",373
"Springfield, MO",34783,"Denver, CO",30325,"EV",41
"Springfield, MO",34783,"Denver, CO",30325,"OO",77
"St. Augustine, FL",35497,"Trenton, NJ",35356,"F9",27
"St. Augustine, FL",35497,"Washington, DC (Metropolitan Area)",30852,"F9",39
"St. Cloud, MN",32556,"Chicago, IL",30977,"OO",116
"St. George, UT",34794,"Denver, CO",30325,"OO",61
"St. George, UT",34794,"Salt Lake City, UT",34614,"OO",235
"St. Louis, MO",31123,"Atlanta, GA (Metropolitan Area)",30397,"DL",476
"St. Louis, MO",31123,"Atlanta, GA (Metropolitan Area)",30397,"FL",122
"St. Louis, MO",31123,"Atlanta, GA (Metropolitan Area)",30397,"WN",61
"St. Louis, MO",31123,"Boston, MA (Metropolitan Area)",30721,"WN",121
"St. Louis, MO",31123,"Charlotte, NC",31057,"US",169
"St. Louis, MO",31123,"Chicago, IL",30977,"AA",173
"St. Louis, MO",31123,"Chicago, IL",30977,"EV",22
"St. Louis, MO",31123,"Chicago, IL",30977,"MQ",32
"St. Louis, MO",31123,"Chicago, IL",30977,"OO",88
"St. Louis, MO",31123,"Chicago, IL",30977,"WN",503
"St. Louis, MO",31123,"Cincinnati, OH",33105,"OO",72
"St. Louis, MO",31123,"Cleveland, OH (Metropolitan Area)",30647,"EV",80
"St. Louis, MO",31123,"Columbus, OH",31066,"WN",113
"St. Louis, MO",31123,"Dallas/Fort Worth, TX",30194,"AA",478
"St. Louis, MO",31123,"Dallas/Fort Worth, TX",30194,"WN",496
"St. Louis, MO",31123,"Denver, CO",30325,"EV",3
"St. Louis, MO",31123,"Denver, CO",30325,"F9",121
"St. Louis, MO",31123,"Denver, CO",30325,"OO",21
"St. Louis, MO",31123,"Denver, CO",30325,"WN",242
"St. Louis, MO",31123,"Detroit, MI",31295,"DL",149
"St. Louis, MO",31123,"Detroit, MI",31295,"EV",23
"St. Louis, MO",31123,"Detroit, MI",31295,"WN",114
"St. Louis, MO",31123,"Fort Myers, FL",31714,"F9",12
"St. Louis, MO",31123,"Fort Myers, FL",31714,"WN",61
"St. Louis, MO",31123,"Grand Rapids, MI",31986,"WN",61
"St. Louis, MO",31123,"Houston, TX",31453,"EV",90
"St. Louis, MO",31123,"Houston, TX",31453,"OO",1
"St. Louis, MO",31123,"Houston, TX",31453,"WN",219
"St. Louis, MO",31123,"Kansas City, MO",33198,"WN",219
"St. Louis, MO",31123,"Las Vegas, NV",32211,"WN",226
"St. Louis, MO",31123,"Los Angeles, CA (Metropolitan Area)",32575,"AA",175
"St. Louis, MO",31123,"Los Angeles, CA (Metropolitan Area)",32575,"WN",182
"St. Louis, MO",31123,"Miami, FL (Metropolitan Area)",32467,"AA",61
"St. Louis, MO",31123,"Miami, FL (Metropolitan Area)",32467,"WN",61
"St. Louis, MO",31123,"Milwaukee, WI",33342,"WN",113
"St. Louis, MO",31123,"Minneapolis/St. Paul, MN",31650,"DL",285
